kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
6126562,1,,0.53375,2.01E-05,132.032,0.0029172,0.09699,85.87,1.477,1.587,9.644,2.441,6.196,0.4396,0.6644,3010,792,,,6771,211,4.23,0.3,1.398,0.73,UNK
4851304,1,,450.354,0.00830171,141.869,0.0208875,0.2432,25.26,11.69,3.281,501,256.6,3.696,2.078,3.268,227,45.5,,,5604,196,4.45,0.26,0.936,0.37,UNK
6862333,2,,2.35842,2.57E-05,133.662,0.00558679,0.5,3.411,7.117,3.151,31.35,3.411,9.662,1.053,0.4177,2190,636,,,7379,328,4.1,0.33,1.817,1.041,AFP
6301030,4,,11.9905,0,139.882,0,0.1,0,15,0,29760,0,-1,19.52,0,898,0,,,5988,193,4.27,0.21,1.13,0.371,AFP
6023859,1,,27.0098,2.14E-06,141.29,6.83E-05,0.9038,0.09262,1.983,0.007369,78320,140.8,677,22.16,3.619,331,30.2,,,3900,140,4.73,0.09,0.537,0.09,PC
4481426,2,,0.629688,1.51E-05,131.899,0.00424461,0.4909,4.58,2.028,1.329,33.21,5.689,7.315,1.911,0.871,5090,1090,,,9046,413,3.83,0.24,3.18,1.329,AFP
9892624,3,,0.96735,8.72E-06,131.717,0.00311371,0.01796,206.1,4.154,4.624,64.67,6.09,15.04,1.487,0.9128,2950,930,,,7389,311,4.12,0.36,1.823,1.141,AFP
3763579,4,,0.78707,0,132.195,0,0.1,0,1.5,0,667.7,0,-1,5.884,0,3880,0,,,8554,368,4.05,0.29,2.237,0.998,AFP
5038469,1,,1.3684,2.63E-05,131.532,0.0119231,0.9119,0.0384,4.577,0.8066,146.9,8.268,18.58,3.91,0.1558,3670,698,,,8939,414,3.92,0.22,2.773,1.022,UNK
6469690,2,,3.28021,5.78E-05,131.598,0.0111003,0.8936,0.2277,9.153,5.123,42.35,5.934,7.525,1.197,0.2018,1960,504,,,7707,314,4.17,0.29,1.598,0.812,AFP
4380951,3,,1.32972,1.32E-05,132.505,0.00358757,0.9,0.4121,2.436,1.11,31.7,4.304,9.524,2.403,0.8177,3560,758,,,7207,295,3.58,0.35,3.637,1.52,AFP
9588862,1,,5.89777,5.05E-05,133.424,0.00628366,0.2558,25.35,2.516,0.2563,81.73,10.79,8.331,1.027,1.396,1150,303,,,6300,211,4.37,0.3,1.126,0.589,UNK
7974853,3,,7.0904,0.000106834,134.071,0.0113881,0.9004,0.1032,15.25,2.675,20.91,1.481,14.89,1.266,0.1082,1800,414,,,7906,307,3.97,0.28,2.386,1.085,AFP
10583180,1,,2.69637,6.27E-06,132.988,0.00144796,0.4856,2.558,3.348,0.0652,341.3,10.42,38.65,1.521,0.728,1070,594,,,4989,162,4.5,0.68,0.819,0.912,AFP
6441836,1,,0.594714,1.87E-05,131.908,0.0030179,0.5315,0.5369,1.365,0.08601,1.793,0.4399,6.08,0.4328,0.06059,4960,744,,,8452,359,3.76,0.22,3.092,0.889,AFP
10163885,1,,721.311,0,131.508,0,0.1,0,6,0,3579,0,-1,214.5,0,875,0,,,3960,105,1.23,0.03,38.27,8.746,UNK
12067780,1,,0.594021,1.21E-05,131.594,0.00126133,0.6447,0.805,1.889,0.4443,78.12,12.3,8.41,3.504,0.5412,5420,1030,,,8763,388,3.71,0.28,3.729,1.383,AFP
4847411,1,,0.500307,7.41E-06,131.7,0.00202239,0.07796,60.88,2.062,2.703,89.07,9.386,15.13,0.8655,0.7074,2770,495,,,7296,252,4.51,0.3,0.904,0.317,NTP
8302473,1,,2.442,2.25E-05,132.126,0.00561367,0.0001713,16300,3.399,0.2809,127.5,806,9.809,0.9512,0.6393,1220,245,,,5587,180,4.55,0.28,0.856,0.339,AFP
9971475,1,,5.35741,4.03E-08,131.638,6.04E-06,0.7765,0.01037,4.306,0.0005354,199500,24.75,8537,120.1,1.473,1490,367,,,5768,184,3.81,0.48,2.057,1.003,AFP
3966491,1,,0.901358,1.20E-05,131.687,0.00464111,0.2197,20.2,3.704,5.117,18.2,2.421,9.281,1.302,0.9223,4430,981,,,9126,426,3.88,0.23,2.979,1.291,NTP
7509886,2,,6.04047,8.17E-06,136.35,0.000999504,0.4979,1.333,2.032,0.05337,254.3,7,38.47,1.319,0.3201,833,47.8,,,5262,112,4.58,0.1,0.816,0.087,PC
9540295,2,,6.76647,6.96E-05,132.002,0.00727745,0.682,0.9384,12.11,1.042,71.28,6.344,11.64,1.373,0.2891,1350,429,,,6859,272,4.2,0.35,1.525,0.964,NTP
6350522,1,,491.514,0.016076,248.942,0.0216142,0.1535,28.54,11.73,1.614,472.1,76.11,6.783,1.394,2.054,159,9.79,,,4541,176,4.61,0.05,0.669,0.064,NTP
10091703,1,,225.942,0.00169984,341.297,0.0038436,0.8089,0.2583,12.26,0.2294,347800,4732,980.8,49.1,12.2,201,10.9,,,4654,159,4.67,0.06,0.58,0.049,UNK
9243562,1,,0.573463,8.47E-06,131.931,0.00132697,0.5432,1.441,1.799,0.4368,62.08,6.597,12.27,1.962,0.389,4250,786,,,8035,313,3.95,0.23,2.387,0.864,AFP
11145138,2,,2.32982,4.08E-05,133.354,0.0127761,0.8451,0.7774,8.979,17.34,14.06,1.197,12.43,1.061,0.3835,2660,487,,,7852,317,3.92,0.22,2.518,0.898,AFP
5119143,2,,0.599995,1.05E-05,131.564,0.00146901,0.5084,2.456,1.98,0.7124,185.4,26.71,9.462,2.287,0.7223,2980,811,,,6534,374,4.13,0.29,1.622,0.862,NTP
10418797,2,,23.3551,8.82E-05,138.842,0.00309825,0.1176,41.32,3.468,0.7964,778,34.27,25.75,2.498,2.835,602,114,,,5754,165,4.53,0.28,0.905,0.338,AFP
8242350,1,,6.99368,1.65E-05,131.992,0.00192725,1,0.002187,14.01,0.8224,1988,405.1,132.4,11.88,0.9046,1260,343,,,6573,211,4.21,0.3,1.444,0.781,UNK
8265126,2,,4.11218,0.00016678,132.634,0.0323047,0.9779,0.02231,8.177,0.8476,471.1,77.1,7.119,4.749,1.416,1790,651,,,7622,299,4.19,0.41,1.666,1.201,UNK
11911561,1,,8.87042,7.00E-06,137.481,0.000585066,0.1185,7.677,0.9505,0.04858,817.3,19.76,48,4.381,0.8004,1150,282,,,6022,198,4.03,0.35,1.514,0.734,PC
11560273,2,,1.82744,6.69E-06,133.028,0.00108719,0.2763,2.647,1.375,0.02176,7.458,0.6769,15.83,0.9705,0.124,3760,746,,,9225,411,3.78,0.25,3.45,1.333,NTP
10710755,2,,4.81662,1.82E-06,136.173,0.000257589,0.4998,0.3038,3.251,0.07261,2569,17.7,151.6,4.698,0.2091,1050,214,,,5796,156,4.47,0.27,0.904,0.365,AFP
4477871,1,,343.111,0.00777428,383.234,0.0159541,0.5011,3.304,7.008,0.4186,122.1,32.39,3.757,54.24,42.05,1320,147,,,4062,109,0.97,0.03,49.28,10.62,NTP
6509282,1,,3.98921,7.28E-06,132.206,0.000920346,0.4972,1.67,1.594,0.05235,281.2,15.72,20.09,27.5,8.673,3290,743,,,4998,270,2.52,0.03,16.19,7.087,AFP
7378020,3,,0.520287,1.72E-05,131.666,0.00232686,0.1,65.43,1.428,1.015,154,29.8,12.02,3.632,4.088,4470,702,,,7526,310,3.81,0.24,2.878,0.872,AFP
10470882,1,,0.933697,1.88E-05,132.486,0.00792171,0.2622,35.1,3.719,10.25,56.21,11.12,6.337,0.6131,1.391,1680,333,,,5637,187,4.56,0.27,0.821,0.322,AFP
7379385,1,,67.2291,0.00168344,171.753,0.0198877,0.948,0.01402,25.2,1.002,288.4,15.58,19.08,2.14,0.08197,482,95.1,,,6157,202,4.42,0.27,1.016,0.395,AFP
10711551,1,,10.6922,0,139.957,0,0.1,0,3.5,0,379200,0,-1,51.34,0,836,0,,,6022,181,4.49,0.29,0.941,0.385,AFP
5385838,7,,4.14202,2.02E-05,133.013,0.00311457,0.1781,12.54,11.45,3.052,99.61,8.777,14.03,2.341,0.9894,1860,390,,,6544,235,3.84,0.35,2.326,0.961,AFP
6026737,2,,3.75027,2.77E-05,134.807,0.0048077,0.9005,0.6293,2.908,0.1949,39.77,4.413,10.09,1.002,0.5908,1370,119,,,5866,124,4.19,0.14,1.339,0.225,PC
11811382,1,,19.3846,5.86E-05,142.393,0.0026092,0.3019,7.532,2.196,0.1825,337.7,17.06,20.87,1.67,1.031,632,155,,,5432,172,4.42,0.31,0.913,0.443,NTP
2013883,1,,0.764609,1.13E-05,131.688,0.00197504,0.9295,0.1498,1.054,0.209,12.38,1.936,9.312,0.3448,0.06387,2040,818,,,6174,222,4.46,0.5,0.814,0.649,NTP
8266276,2,,2.59489,1.02E-05,132.753,0.00213938,0.8972,0.3585,1.81,0.5732,649.8,59.77,14.28,2.502,1.114,1010,667,,,4748,186,4.53,0.76,0.797,1.046,PC
7624741,2,,1.40275,1.51E-05,132.831,0.00470335,0.6261,0.8569,4.003,0.7951,12.43,1.522,9.113,0.5118,0.0901,2080,410,,,6170,170,4.12,0.28,1.379,0.54,UNK
11404698,1,,0.590224,1.43E-06,131.788,0.000195422,1,0.04253,1.506,0.06787,3896,1218,104.1,9.232,3.718,1540,80.5,,,4512,160,4.56,0.04,0.74,0.057,AFP
5019567,2,,1.17439,1.06E-05,132.273,0.0023808,0.2901,5.797,3.146,0.7207,31,3.656,10.72,1.221,0.3696,3020,743,,,7537,315,4.01,0.29,2.145,1.041,AFP
11854636,1,,37.0202,0.000264612,131.832,0.00645901,0.5055,8.511,1.522,0.5221,686.5,94.24,9.549,2.342,3.21,504,96.9,,,5674,157,4.54,0.28,0.872,0.332,UNK
4917014,1,,0.796813,6.27E-06,131.976,0.000674601,0.3,3.809,1.078,0.04094,49.37,4.153,16.49,1.969,0.6668,2960,1100,,,5039,124,3.46,0.4,2.813,2.097,AFP
8124735,2,,3.40295,8.29E-05,132.715,0.0180112,0.8731,0.2812,10.49,5.847,102.6,12.7,8.271,0.6996,0.1697,875,48.8,,,4970,181,4.67,0.05,0.591,0.05,AFP
1996679,2,,145.556,0.0014786,275.978,0.00698546,0.003432,2499,5.969,1.751,414.1,36.2,14.35,2.23,3.782,388,77.2,,,6148,185,4.35,0.26,1.095,0.431,AFP
11656928,2,,5.8765,7.33E-05,134.506,0.00911648,0.6884,1.066,12.5,2.178,35.92,4.164,8.727,0.884,0.2149,1360,407,,,6907,237,4.26,0.34,1.381,0.82,NTP
9207344,1,,0.537907,1.24E-05,131.737,0.00301053,0.2746,12.65,1.961,1.76,15.94,2.579,8.872,1.054,0.6373,4770,1090,,,8759,374,3.96,0.25,2.576,1.152,UNK
8330102,2,,2.27959,2.66E-05,131.647,0.00713543,0.7012,2.184,8.157,9.082,139.8,12.58,11.87,3.106,1.553,2670,471,,,7912,321,3.93,0.22,2.452,0.842,AFP
11351454,1,,374.465,0.0158958,462.002,0.0215405,0.5026,8.456,10.51,3.062,438.4,64.98,7.019,2.418,2.824,280,80.4,,,6195,243,4.41,0.33,1.124,0.64,PC
7687705,1,,562.497,0.00833965,465.205,0.0112447,0.816,0.5452,10.92,1.392,243.8,29.14,8.305,3.546,0.7801,378,117,,,7596,303,4.06,0.36,2.05,1.26,UNK
6717252,1,,1.19258,9.07E-06,132.677,0.00190645,0.497,2.855,1.403,0.08999,47.91,5.667,11.08,0.7184,0.3162,1730,340,,,5600,167,4.35,0.25,1.013,0.394,PC
11414684,1,,0.666535,0,132.068,0,0.1,0,2.5,0,1891,0,-1,80.72,0,6360,0,,,4534,137,2.19,0.03,19.41,5.267,UNK
10586619,1,,377.502,0.00848357,278.836,0.0168423,0.7482,0.8283,12.21,1.623,473,45.39,10.66,2.401,0.6862,266,57.9,,,6137,201,4.46,0.29,1.018,0.438,UNK
2579814,1,,2.79091,7.01E-05,133.906,0.0167626,0.7791,1.564,11.37,24.15,21.05,2.431,9.026,0.752,0.4622,1630,431,,,6072,202,4.14,0.26,1.494,0.783,NTP
8609193,1,,1.98955,3.01E-05,132.844,0.0088554,0.8763,0.09483,7.404,2.487,22.15,1.653,13.37,0.7434,0.05067,1940,531,,,6806,212,4.25,0.31,1.381,0.752,AFP
11337372,1,,6.53192,1.77E-05,136.036,0.00217529,0.8743,0.1125,3.333,0.2759,792,22.88,36.82,2.97,0.284,903,182,,,5638,179,4.53,0.29,0.903,0.36,PC
6603087,1,,1.3457,3.11E-05,132.791,0.0141732,0.3691,6.808,9.429,26.06,39.67,4.208,9.754,0.5477,0.3941,1480,288,,,5522,171,4.55,0.28,0.871,0.335,UNK
3336937,1,,459.338,0.0124686,260.176,0.0208462,1,38.22,4.611,1245,1620,1325000,5.735,8.356,58.52,261,71.7,,,6174,254,4.39,0.32,1.098,0.597,NTP
8439566,1,,1.00018,1.80E-05,131.869,0.00563384,0.9184,1.047,1.963,3.641,47.13,10.69,5.811,2.739,2.473,4240,717,,,8443,365,3.76,0.27,3.388,1.108,AFP
3330684,1,,1.26131,8.82E-06,132.437,0.00187204,0.9008,0.8804,1.271,0.1509,100.1,12.3,11.54,0.1584,0.1495,447,0.00104,,,2900,0,5.22,0,0.132,0,AFP
7871395,1,,501.076,0.00622545,143.245,0.00794007,0.1121,119.7,3.215,2.082,1077,140.2,8.603,2.521,10.15,184,18.2,,,4983,167,4.52,0.59,0.793,0.147,UNK
5218486,1,,0.601504,2.59E-05,131.722,0.00539466,0.7,2.217,1.678,1.228,32.97,10.9,4.342,0.7009,0.3925,2560,641,,,6594,253,4.39,0.3,1.138,0.562,UNK
8058241,1,,3.44464,5.44E-05,134.338,0.0104441,0.1067,80.95,7.843,5.76,20.81,2.903,8.235,1.057,1.615,2120,364,,,7214,315,3.91,0.25,2.293,0.763,UNK
5482415,1,,456.72,0.0118144,318.567,0.0150553,0.2633,9.569,14.61,2.179,763.8,236.9,3.359,2.757,1.813,238,44.8,,,5919,183,4.49,0.27,1,0.371,UNK
4150611,1,,8.65313,1.66E-06,136.656,0.000147283,1,0.03293,3.904,0.04305,53750,2011,308.5,59.21,5.045,1320,287,,,6911,253,4.04,0.34,1.501,0.641,AFP
5705613,1,,0.585682,9.90E-06,132.06,0.0036708,0.8464,0.6724,2.223,3.755,5.11,0.658,10.14,0.5623,0.1473,4750,1660,,,9770,383,4.12,0.37,2.224,1.547,UNK
7703955,1,,96.1097,0.00118321,187.702,0.00981069,0.9639,0.01477,10.46,0.5695,1003,67.27,23.39,4.186,0.4699,409,39,,,5792,111,4.38,0.14,1.005,0.188,PC
7128918,1,,3.5594,4.09E-07,133.6,8.11E-05,0.4603,0.007484,3.997,0.008304,66950,91.72,2662,20.13,0.02864,1040,158,,,5582,169,4.59,0.18,0.761,0.227,UNK
3547178,3,,5.86075,0.000149342,131.535,0.019072,0.01951,254,17.59,12.9,17.95,2.932,7.172,0.5152,0.4726,1250,252,,,6501,196,4.28,0.24,1.209,0.484,AFP
8077137,2,,22.8031,0.000199163,153.372,0.00711688,0.3342,6.626,5.098,0.191,47,3.89,11.96,1.148,0.588,846,14.3,,,6072,75,4.07,0.01,1.659,0.038,PC
10524994,1,,598.098,0.0225261,216.461,0.0204982,0.6945,1.755,11.86,2.546,575,124,4.812,2.619,1.338,227,52.6,,,6081,225,4.46,0.31,1.024,0.469,NTP
8521128,2,,1.17161,1.31E-05,131.759,0.00460446,0.4675,3.599,3.717,1.681,29.69,3.449,10.37,0.8783,0.3494,2370,723,,,6666,304,4.18,0.34,1.566,0.945,AFP
6426158,4,,1.21645,7.38E-06,132.603,0.00177497,0.5001,0.5974,2.695,0.1228,10.17,0.8185,16.36,0.7687,0.05197,3910,1360,,,10178,419,4.11,0.37,2.3,1.585,NTP
6629993,1,,118.653,0.0031696,171.947,0.0188433,0.03605,105.3,15.66,1.856,409.4,34.41,11.97,1.549,1.706,299,25.9,,,5017,171,4.53,0.13,0.792,0.126,UNK
10583066,1,,6.0293,4.78E-06,135.428,0.000578419,0.3499,3.1,1.588,0.1265,1896,36.29,64.81,2.957,1.248,685,34.6,,,4536,142,4.64,0.06,0.693,0.055,PC
10777060,1,,0.965136,9.48E-06,132.306,0.00279392,0.6931,0.9461,2.313,0.5752,32.58,4.176,10.71,40.46,18.32,9430,1170,,,3973,110,1.03,0.03,66.51,16.13,UNK
6383821,1,,27.0723,0.000106523,139.113,0.00335715,0.2955,7.568,6.968,0.7099,542.3,14.77,37.58,1.944,1.088,554,120,,,5589,172,4.51,0.27,0.836,0.358,PC
8240797,1,,4.91538,5.39E-06,132.696,0.000773303,0.9078,0.06853,2.878,0.1329,220.1,4.033,56.22,1.703,0.1256,1040,100,,,5772,128,4.49,0.16,0.956,0.179,PC
7386827,1,,10.4189,1.93E-05,137.75,0.00141011,0.4801,2.629,2.837,0.2514,680.5,16.44,42.07,2.826,1.089,856,160,,,5692,174,4.36,0.24,1.064,0.392,PC
5212220,1,,1.08748,2.96E-06,131.777,0.000602352,0.9021,0.2568,1.194,0.03243,109.2,4.514,34.23,2.466,0.5748,2540,544,,,6004,186,3.9,0.39,1.99,0.843,AFP
8611257,1,,99.2521,0.000736679,148.539,0.00614292,0.001303,3622,5.851,0.9082,530,52.02,14.46,1.602,2.144,301,12.8,,,5016,99,4.62,0.06,0.718,0.054,PC
11775507,2,,2.20453,2.11E-05,133.225,0.0046747,0.4947,2.841,6.822,2.591,31.89,3.571,10.49,0.7349,0.2502,1760,389,,,6528,252,4.26,0.25,1.26,0.548,AFP
9282687,1,,1.68075,0,132.037,0,0.1,0,2.5,0,315400,0,-1,46.55,0,2170,0,,,6817,275,4.17,0.33,1.576,0.936,AFP
9491339,1,,1.01001,1.30E-05,132.453,0.00279937,0.701,1.909,1.246,0.218,74.23,14,7.498,78.47,80.43,9730,1610,,,3735,109,0.85,0.03,84.37,27.46,UNK
7955301,1,,15.3278,3.77E-06,134.928,0.000204223,1,0.04053,5.764,0.1348,21560,1874,303.2,154,12.55,1410,318,,,5033,154,3.14,0.33,5.828,2.603,AFP
6543893,3,,3.80672,2.46E-05,133.759,0.00451306,0.3065,16.26,2.422,0.2794,246.5,27.95,9.887,1.201,1.633,985,194,,,5412,208,4.59,0.23,0.769,0.297,PC
8324305,2,,0.527708,4.28E-05,131.581,0.00778654,0.7,1.311,1.944,1.568,6.137,2.828,3.04,0.5224,0.2029,3500,696,,,6674,229,3.96,0.28,1.967,0.771,AFP
1434660,1,,0.528498,6.70E-06,131.791,0.000910307,0.2043,10.93,1.211,0.2325,45.26,3.903,17.57,1.248,0.5003,3530,1000,,,7163,271,4.09,0.32,1.818,1.021,AFP
3747817,2,,14.2371,0.00012712,140.486,0.00725915,0.5635,7.046,2.711,0.4314,211,24.36,9.174,1.183,1.828,625,37,,,5273,107,4.58,0.09,0.793,0.088,PC
6114387,2,,0.653033,0,131.855,0,0.1,0,2.5,0,233.2,0,-1,3.448,0,3700,0,,,7483,300,3.98,0.3,2.221,1.166,UNK
8491816,1,,0.698528,1.36E-05,131.613,0.00544492,0.9104,0.9137,2.145,8.471,31.62,5.257,7.589,2.301,1.772,4480,809,,,7610,300,3.66,0.27,3.481,1.226,UNK
9278021,1,,3.35947,3.43E-07,133.952,6.39E-05,0.9836,0.008244,2.087,0.007826,2662,6.511,589.7,14.98,0.9799,1830,341,,,6585,214,3.97,0.33,1.788,0.657,AFP
4285107,1,,2.243,3.86E-06,133.457,0.000932533,0.6783,1.205,2.453,0.05359,245.3,6.875,43.05,1.223,0.429,1170,193,,,5465,171,4.61,0.18,0.736,0.238,AFP
6290382,2,,6.12814,1.07E-05,133.989,0.00118593,0.9999,0.03375,2.511,0.1041,825.8,64.86,22.08,9.673,4.737,1560,448,,,7229,330,4.1,0.32,1.791,1.014,AFP
5536038,1,,0.694649,1.46E-05,132.224,0.00518415,0.4213,5.664,2.91,3.026,12.16,2.124,7.196,0.4493,0.2342,2600,642,,,6715,233,4.32,0.29,1.255,0.615,AFP
10471601,1,,471.594,0.0165842,598.599,0.0286119,0.6162,0.9883,26.03,1.517,267.3,31.53,9.924,3.004,0.5562,344,79.4,,,6626,227,4.04,0.25,1.747,0.799,UNK
9450392,1,,1.11968,8.15E-06,131.522,0.00183882,0.5,1.422,1.489,0.07083,18.68,1.98,12.41,0.8785,0.1453,3060,954,,,7970,314,4.11,0.37,1.953,1.206,AFP
7909392,2,,0.851103,1.15E-05,131.885,0.00442275,0.8957,0.66,2.48,4.883,18.91,2.428,10.96,1.447,0.6831,3980,621,,,8003,319,3.85,0.23,2.87,0.866,AFP
3348216,1,,32.5106,0.000258572,136.632,0.00669822,0.4712,12.67,3.319,1.112,394.2,35.03,12.43,2.005,2.913,614,101,,,6315,207,4.47,0.24,0.982,0.315,PC
4939346,2,,34.9179,0.000425801,157.621,0.0101953,0.1452,49.38,8.376,2.366,504.3,39.29,12.88,2.388,3.601,600,127,,,6167,259,4.44,0.27,1.064,0.442,PC
10735575,1,,0.83607,1.27E-05,131.832,0.00191848,0.01529,73.37,3.013,0.7675,37.58,6.79,8.599,13.97,5.789,6530,1270,,,4194,121,1.82,0.26,24.2,9.327,AFP
7938179,2,,0.959342,7.99E-06,132.212,0.0034482,0.6913,2.579,4.15,7.553,199.7,12.92,18.77,4.387,2.448,3610,589,,,7438,315,3.81,0.25,2.902,0.913,AFP
9884104,2,,22.7145,4.95E-05,147.295,0.00181052,0.0003158,4991,5.755,0.3419,552.8,171.9,50.05,3.467,1.277,767,91.1,,,5788,120,4.16,0.14,1.495,0.35,PC
2856960,1,,204.304,0.000659333,164.603,0.00245331,0.7959,0.00377,32.33,0.1434,27840,132.1,141.6,13.73,0.06155,236,16.2,,,4907,154,4.58,0.06,0.727,0.089,UNK
11255231,1,,13.6551,0.000136542,137.522,0.00796264,0.9002,0.3917,4.404,0.9849,161.6,14.18,11.68,1.441,0.5078,780,166,,,6065,189,4.49,0.3,0.962,0.406,AFP
3644653,2,,119.678,0.00283327,154.537,0.0192994,0.98,0.0731,16.47,1.376,1189,84.05,19.04,4.894,3.914,351,66.1,,,5778,185,4.53,0.28,0.911,0.338,AFP
11560447,2,,0.526915,0,131.783,0,0.1,0,1.5,0,143.6,0,-1,0.7064,0,1670,0,,,5105,152,4.67,0.05,0.593,0.042,AFP
7595579,3,,2.88498,2.89E-05,132.835,0.00694368,0.7076,2.042,6.181,2.286,58.16,5.384,10.89,1.539,0.7109,2140,709,,,7710,301,4.13,0.38,1.88,1.238,UNK
8184075,2,,0.796387,9.65E-06,131.991,0.00314625,0.03657,151.2,2.903,3.604,19.26,2.472,10.61,0.3117,0.4518,1580,1550,,,5119,151,4.56,0.88,0.727,1.423,AFP
4945035,1,,1.17468,2.20E-06,131.837,0.000515878,0.1,14.16,1.488,0.02441,232.6,6.602,47.14,1.742,0.5303,1900,440,,,5974,194,4.33,0.27,1.143,0.524,AFP
8693536,1,,16.2348,0.000174747,139.972,0.00868632,0.3285,13.33,4.17,0.3825,107.7,12.97,8.464,1.241,1.157,849,253,,,6475,235,4.38,0.34,1.178,0.698,UNK
5164794,1,,1.04287,1.64E-05,132.018,0.00956062,0.9893,0.02209,2.015,0.3504,226,19.29,13.46,2.397,1.202,1800,0.00943,,,5780,0,4.44,0,1,0,UNK
10259031,1,,7.06114,1.05E-05,134.559,0.00117325,0.9882,0.04894,3.416,0.08975,1688,30.83,69.18,5.977,2.825,888,156,,,5804,163,4.55,0.25,0.85,0.294,AFP
6632383,1,,0.899898,1.97E-05,132.363,0.00764261,0.02339,613.5,3.433,11.83,31.54,7.217,5.95,0.5541,1.518,2020,425,,,6299,223,4.47,0.29,0.983,0.407,UNK
6781548,1,,9.12194,3.61E-05,138.853,0.0035942,0.4364,7.717,3.284,0.8439,922.6,42.88,24.09,2.96,2.736,864,204,,,5899,212,4.5,0.32,0.96,0.448,AFP
3097912,2,,2.90833,2.16E-05,131.572,0.00318105,0.9,0.1788,5.375,1.087,25.79,4.238,6.443,2.61,0.4183,3210,663,,,8107,338,3.56,0.31,4.414,1.783,AFP
3561700,1,,11.6717,0.000143478,134.764,0.00640814,0.9926,0.09252,4.846,0.3256,1394,106.6,19.64,17.59,18.31,2180,404,,,11076,461,3.99,0.26,2.896,1.043,NTP
5372348,1,,0.688495,2.28E-05,131.974,0.00355013,0.909,0.08397,2.251,0.8912,39.35,10.34,4.491,1.153,0.1805,3060,1160,,,7309,345,4.22,0.42,1.576,1.184,AFP
10460984,3,,94.8863,0.000775848,214.829,0.00617433,0.9719,0.0183,6.24,0.3781,741.4,49.95,22.25,4.074,0.7784,429,38.4,,,5888,123,4.34,0.13,1.097,0.191,PC
9009211,1,,459.303,0.0119374,260.248,0.0170377,0.7923,3.23,3.905,2.983,649.8,157.4,5.149,2.193,4.331,179,9.28,,,4801,148,4.56,0.05,0.769,0.064,NTP
11512246,1,,10.7424,1.92E-05,133.288,0.00139841,0.009659,168.4,6.112,0.2689,395.1,5.512,72.33,3.051,1.094,1020,23.7,,,5828,100,4.09,0.02,1.548,0.048,PC
6670894,1,,2.55199,1.58E-05,132.202,0.00291234,0.3,8.208,7.368,2.744,77.34,7.478,11.18,1.684,0.7617,2130,648,,,7266,327,4.08,0.34,1.876,1.127,AFP
8718678,1,,0.793091,1.99E-05,131.782,0.00523261,0.8429,1.295,3.231,11.26,16.84,2.655,6.935,1.334,0.7797,3810,644,,,7181,312,3.75,0.28,2.898,0.946,AFP
5647010,1,,0.679514,0.00019597,132.149,0.0189995,0.9,3.344,2.268,34.54,3.715,9.646,0.4661,0.4108,1.082,3310,960,,,7301,331,4.09,0.33,1.84,1.055,UNK
9899315,1,,1.33241,1.25E-05,132.151,0.00440407,0.09707,79.75,3.828,3.892,66.89,6.184,12.58,0.7766,1.232,1690,314,,,6089,198,4.5,0.27,0.95,0.347,AFP
5387211,1,,0.939866,1.30E-05,132.232,0.00321555,0.3436,6.777,2.316,0.6737,25.55,4.111,7.923,0.7521,0.3556,2530,955,,,6903,316,4.26,0.42,1.457,1.091,UNK
11288686,3,,0.509369,0,131.998,0,0.1,0,1.5,0,135.1,0,-1,1.947,0,3350,0,,,7063,327,4.18,0.4,1.651,1.156,AFP
8677034,2,,4.14723,1.86E-05,134.35,0.00256612,0.6996,0.3248,12.49,1.424,99.05,10.46,9.667,2.523,0.2498,2020,381,,,7289,287,3.91,0.21,2.368,0.872,NTP
4048494,1,,0.658164,3.39E-05,131.529,0.0127166,0.9771,0.5168,1.092,8.91,10.94,5.291,2.665,1.072,1.63,4060,718,,,7852,311,3.92,0.22,2.518,0.868,AFP
6531801,1,,0.985598,1.24E-05,131.749,0.00212972,0.5,1.889,2.796,0.5859,52.52,8.204,7.787,1.039,0.2273,2570,824,,,7229,320,4.28,0.36,1.38,0.876,AFP
5652893,1,,14.0095,6.59E-05,132.968,0.00396725,0.8629,0.5068,3.479,0.5018,162.8,8.886,20.31,1.142,0.4723,617,23.7,,,5153,105,4.55,0.04,0.767,0.05,PC
6965293,1,,2.53891,1.28E-07,132.109,3.08E-05,0.9629,0.006664,2.982,0.002706,16900,15.97,2645,27.47,0.6351,1660,426,,,6178,184,4.18,0.26,1.362,0.695,UNK
11709124,1,,20.5498,2.65E-05,137.849,0.00107008,0.7612,0.07109,5.643,0.1223,1583,16.63,98.16,4.216,0.127,657,64.9,,,5688,108,4.42,0.15,0.971,0.188,PC
4947726,2,,4.72609,5.61E-07,135.525,8.57E-05,0.8589,0.00115,3.258,0.005842,15040,31.01,669.8,12.32,0.02293,1040,196,,,5887,174,4.54,0.27,0.866,0.324,AFP
7948784,1,,10.0875,2.16E-05,135.135,0.00171182,0.006365,343.8,2.646,0.2238,553.2,16.42,35.97,2.678,1.163,956,226,,,6343,236,4.41,0.29,1.137,0.53,PC
